datetime,country,electricity_demand (MWh),electricity_demand_per_capita (kWh/person),electricity_demand_per_capita_with_access (kWh/person)
2016-01-01 00:00:00,Tunisia,1189.061323768078,0.10313945189960044,0.10313945189960044
2016-01-01 01:00:00,Tunisia,1099.5997270016444,0.09537953248071543,0.09537953248071543
2016-01-01 02:00:00,Tunisia,1034.5512980762778,0.08973721683880072,0.08973721683880072
2016-01-01 03:00:00,Tunisia,1026.2487624042774,0.08901705299067103,0.08901705299067103
2016-01-01 04:00:00,Tunisia,1076.35664186274,0.09336342194565446,0.09336342194565446
2016-01-01 05:00:00,Tunisia,1150.1471978340428,0.0997640316922813,0.0997640316922813
2016-01-01 06:00:00,Tunisia,1097.9467976535977,0.09523615701001552,0.09523615701001552
2016-01-01 07:00:00,Tunisia,1082.3432262750696,0.09388269965042556,0.09388269965042556
2016-01-01 08:00:00,Tunisia,1139.3770611043128,0.09882982756253302,0.09882982756253302
2016-01-01 09:00:00,Tunisia,1286.7804468245884,0.11161563104250552,0.11161563104250552
2016-01-01 10:00:00,Tunisia,1452.4960177852201,0.12598983766958324,0.12598983766958324
2016-01-01 11:00:00,Tunisia,1569.2723162156215,0.1361190405746177,0.1361190405746177
2016-01-01 12:00:00,Tunisia,1635.6987128496808,0.14188088145158045,0.14188088145158045
2016-01-01 13:00:00,Tunisia,1553.7996024268136,0.13477693383236838,0.13477693383236838
2016-01-01 14:00:00,Tunisia,1433.287067735341,0.12432364893725359,0.12432364893725359
2016-01-01 15:00:00,Tunisia,1410.1606081433088,0.12231765452887293,0.12231765452887293
2016-01-01 16:00:00,Tunisia,1412.144440470847,0.12248973259989672,0.12248973259989672
2016-01-01 17:00:00,Tunisia,1608.0971295586858,0.13948671378731484,0.13948671378731484
2016-01-01 18:00:00,Tunisia,1733.2588842467906,0.1503432730910983,0.1503432730910983
2016-01-01 19:00:00,Tunisia,1799.2029653975314,0.15606327781243323,0.15606327781243323
2016-01-01 20:00:00,Tunisia,1786.749737263386,0.15498308194829882,0.15498308194829882
2016-01-01 21:00:00,Tunisia,1676.0790393952402,0.14538348023617284,0.14538348023617284
2016-01-01 22:00:00,Tunisia,1483.4159679070483,0.12867184123372435,0.12867184123372435
2016-01-01 23:00:00,Tunisia,1262.9770960247217,0.10955092293553238,0.10955092293553238
2016-01-02 00:00:00,Tunisia,1124.0380681221775,0.09749931979371937,0.09749931979371937
2016-01-02 01:00:00,Tunisia,1055.2987253307213,0.0915368534366584,0.0915368534366584
2016-01-02 02:00:00,Tunisia,1006.0232715271028,0.0872626892738683,0.0872626892738683
2016-01-02 03:00:00,Tunisia,968.2629037217657,0.08398734631121264,0.08398734631121264
2016-01-02 04:00:00,Tunisia,1025.6762479607914,0.08896739295655386,0.08896739295655386
2016-01-02 05:00:00,Tunisia,1187.0245480768167,0.10296278150906632,0.10296278150906632
2016-01-02 06:00:00,Tunisia,1246.7974423445253,0.10814749606498832,0.10814749606498832
2016-01-02 07:00:00,Tunisia,1202.5518883351594,0.10430962656381006,0.10430962656381006
2016-01-02 08:00:00,Tunisia,1251.3404298568892,0.10854155584361024,0.10854155584361024
2016-01-02 09:00:00,Tunisia,1361.2179269928815,0.11807235514233218,0.11807235514233218
2016-01-02 10:00:00,Tunisia,1517.0885155103947,0.13159260573463896,0.13159260573463896
2016-01-02 11:00:00,Tunisia,1614.7692815685757,0.14006545778271293,0.14006545778271293
2016-01-02 12:00:00,Tunisia,1597.7462929125977,0.1385888798429757,0.1385888798429757
2016-01-02 13:00:00,Tunisia,1474.4387747343771,0.1278931574392738,0.1278931574392738
2016-01-02 14:00:00,Tunisia,1345.7732234301782,0.11673267801351848,0.11673267801351848
2016-01-02 15:00:00,Tunisia,1318.0244632092804,0.11432574418860243,0.11432574418860243
2016-01-02 16:00:00,Tunisia,1341.1945258716435,0.11633552073730266,0.11633552073730266
2016-01-02 17:00:00,Tunisia,1536.541201292524,0.13327993616027756,0.13327993616027756
2016-01-02 18:00:00,Tunisia,1627.2485317614578,0.14114791080618952,0.14114791080618952
2016-01-02 19:00:00,Tunisia,1654.5790329385538,0.1435185647457309,0.1435185647457309
2016-01-02 20:00:00,Tunisia,1626.8613996365386,0.14111433087689676,0.14111433087689676
