datetime,country,electricity_demand (MWh),renewables_electricity (MWh)
2016-01-04 09:00:00,Nigeria,2829.9999999999995,0.0
2016-01-04 10:00:00,Nigeria,2857.0731707317077,0.0
2016-01-04 11:00:00,Nigeria,2700.7804878048782,0.0
2016-01-04 12:00:00,Nigeria,2853.1707317073165,0.0
2016-01-04 13:00:00,Nigeria,2640.487804878049,0.0
2016-01-04 14:00:00,Nigeria,2793.170731707317,0.0
2016-01-04 15:00:00,Nigeria,2485.6097560975613,0.0
2016-01-04 16:00:00,Nigeria,2651.951219512195,0.0
2016-01-04 17:00:00,Nigeria,2391.951219512195,0.0
2016-01-04 18:00:00,Nigeria,2271.707317073171,0.0
